Origin Node,Origin Name,Destination Node,Destination Name,Critical Volume,Max PoA,Road Name,Closed Edge From,Closed Edge To,Baseline TSTT (hrs),New TSTT (hrs),Time Saved (mins)
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 8,Lopez Jaena St - Baldoza St,5000.0,1.1007,E Lopez St (Rev),jaro - 4,jaro - 1,1100.28,1088.97,678.61
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 8,Lopez Jaena St - Baldoza St,5000.0,1.1007,E Lopez St - Plaza Rizal St - Commission Civil St,jaro - 4,jaro - 5,1100.28,1095.3,299.32
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 8,Lopez Jaena St - Baldoza St,5000.0,1.1007,Commission Civil St (Rev),jaro - 5,jaro - 2,1100.28,1095.3,299.32
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 8,Lopez Jaena St - Baldoza St,5000.0,1.1007,Iloilo-Capiz Rd - Plaza Rizal St - El 98 St,jaro - 6,jaro - 7,1100.28,1063.43,2211.16
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 8,Lopez Jaena St - Baldoza St,5000.0,1.1007,Huervana St - Rizal St,lapaz - 1,lapaz - 2,1100.28,1095.25,302.15
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 8,Lopez Jaena St - Baldoza St,5000.0,1.1007,Luna St - Huervana St,lapaz - 3,lapaz - 1,1100.28,1088.97,678.61
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 8,Lopez Jaena St - Baldoza St,5000.0,1.1007,Burgos St - Huervana St,lapaz - 7,lapaz - 4,1100.28,1095.3,299.32
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 8,Lopez Jaena St - Baldoza St,5000.0,1.1007,Luna St - Esplanade 5 (Rev),lapaz - 10,lapaz - 1,1100.28,1066.49,2027.52
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 9,Baldoza St - Monfort Blvd,3500.0,1.0536,Bonifacio Drive,Proper - 7,lapaz - 10,687.44,687.29,9.4
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 9,Baldoza St - Monfort Blvd,3500.0,1.0536,Plaza Rizal St - Balabago Rd,jaro - 6,jaro - 9,687.44,682.71,283.66
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 9,Baldoza St - Monfort Blvd,3500.0,1.0536,Iloilo-Capiz Rd - Plaza Rizal St - El 98 St,jaro - 6,jaro - 7,687.44,686.32,67.65
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 9,Baldoza St - Monfort Blvd,3500.0,1.0536,Balabago Rd,jaro - 9,jaro - 10,687.44,682.71,283.66
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 9,Baldoza St - Monfort Blvd,3500.0,1.0536,Iloilo-Capiz Rd - Iloilo Circumferential Rd 1 - Monfort Blvd,jaro - 10,jaro - 11,687.44,682.71,283.66
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 9,Baldoza St - Monfort Blvd,3500.0,1.0536,Lapaz - Monfort Blvd (Rev),jaro - 11,jaro - 19,687.44,682.71,283.66
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 9,Baldoza St - Monfort Blvd,3500.0,1.0536,Monfort Blvd (Rev),jaro - 19,lapaz - 9,687.44,682.71,283.66
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapaz - 9,Baldoza St - Monfort Blvd,3500.0,1.0536,Luna St - Esplanade 5 (Rev),lapaz - 10,lapaz - 1,687.44,687.29,9.4
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapuz - 6,Rizal St - Lapuz-Mansaya-Roboc Rd,3500.0,1.0962,Infante St 1,Proper - 1,Proper - 2,720.73,718.99,103.9
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapuz - 6,Rizal St - Lapuz-Mansaya-Roboc Rd,3500.0,1.0962,Gen Luna St 1,Proper - 1,Proper - 7,720.73,720.53,11.51
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapuz - 6,Rizal St - Lapuz-Mansaya-Roboc Rd,3500.0,1.0962,Delgado St,Proper - 2,Proper - 10,720.73,718.99,103.9
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapuz - 6,Rizal St - Lapuz-Mansaya-Roboc Rd,3500.0,1.0962,Gen Luna St 2,Proper - 7,Proper - 8,720.73,720.53,11.51
jaro - 17,Iloilo-Capiz Rd - Old Iloilo-Capiz Rd,lapuz - 6,Rizal St - Lapuz-Mansaya-Roboc Rd,3500.0,1.0962,Ruperto Montinola St 1 (Rev),Proper - 10,Proper - 8,720.73,718.99,103.9
jaro - 18,Old Lopez Jaena St - Iloilo-Capiz Rd,Molo - 5,Locsin St. - Timawa St.,6500.0,1.0787,Timawa St (Rev),Proper - 2,Molo - 5,1440.83,1440.25,35.26
jaro - 18,Old Lopez Jaena St - Iloilo-Capiz Rd,Molo - 6,Locsin St. - Baluarte - Calumpag - Villa - Oton Blvd,6500.0,1.0893,El 98 St,jaro - 7,mandurriao - 1,1525.56,1516.44,547.53
jaro - 18,Old Lopez Jaena St - Iloilo-Capiz Rd,Proper - 4,Baluarte - Calumpang - Villa - Oton Blvd - Infante St,5000.0,1.2285,Infante St 1,Proper - 1,Proper - 2,1057.56,1029.36,1692.41
jaro - 18,Old Lopez Jaena St - Iloilo-Capiz Rd,Proper - 4,Baluarte - Calumpang - Villa - Oton Blvd - Infante St,5000.0,1.2285,Infante St 2,Proper - 2,Proper - 3,1057.56,1041.02,992.45
jaro - 18,Old Lopez Jaena St - Iloilo-Capiz Rd,Proper - 11,Ledesma St - Ruperto Montinola St,3500.0,1.0357,Gen Luna St 1,Proper - 1,Proper - 7,541.28,539.16,127.07
jaro - 18,Old Lopez Jaena St - Iloilo-Capiz Rd,Proper - 18,Muelle Loney St - Blumentritt Left,3500.0,1.0464,Gen Luna St 1,Proper - 1,Proper - 7,650.25,647.85,144.12
jaro - 18,Old Lopez Jaena St - Iloilo-Capiz Rd,Proper - 18,Muelle Loney St - Blumentritt Left,3500.0,1.0464,Arroyo St (Rev),Proper - 11,Proper - 12,650.25,649.78,28.54
jaro - 18,Old Lopez Jaena St - Iloilo-Capiz Rd,Proper - 19,Muelle Loney St - Blumentritt Right,3500.0,1.0635,Blumentritt 1 (Rev),Proper - 18,Proper - 17,706.32,704.56,105.64
jaro - 18,Old Lopez Jaena St - Iloilo-Capiz Rd,lapaz - 8,Lopez Jaena St - Baldoza St,5500.0,1.1021,Bonifacio Drive,Proper - 7,lapaz - 10,1260.53,1249.0,691.86
jaro - 18,Old Lopez Jaena St - Iloilo-Capiz Rd,lapaz - 8,Lopez Jaena St - Baldoza St,5500.0,1.1021,Iloilo-Capiz Rd - Plaza Rizal St - El 98 St,jaro - 6,jaro - 7,1260.53,1201.56,3538.05
jaro - 18,Old Lopez Jaena St - Iloilo-Capiz Rd,lapaz - 8,Lopez Jaena St - Baldoza St,5500.0,1.1021,Luna St - Esplanade 5 (Rev),lapaz - 10,lapaz - 1,1260.53,1249.0,691.86
jaro - 18,Old Lopez Jaena St - Iloilo-Capiz Rd,lapaz - 9,Baldoza St - Monfort Blvd,3500.0,1.0618,Iloilo-Capiz Rd - Plaza Rizal St - El 98 St,jaro - 6,jaro - 7,689.98,681.0,538.72
jaro - 19,Monfort Blvd,Molo - 6,Locsin St. - Baluarte - Calumpag - Villa - Oton Blvd,3000.0,1.0208,Gen Luna St 2,Proper - 7,Proper - 8,592.02,591.96,3.55
jaro - 19,Monfort Blvd,Proper - 2,Delgado St - Infante St,2000.0,1.0241,Gen Luna St 1 (Rev),Proper - 7,Proper - 1,319.09,318.38,42.77
jaro - 19,Monfort Blvd,Proper - 2,Delgado St - Infante St,2000.0,1.0241,Luna St - Esplanade 5,lapaz - 1,lapaz - 10,319.09,318.29,48.16
jaro - 19,Monfort Blvd,Proper - 2,Delgado St - Infante St,2000.0,1.0241,Rizal St - Luna St,lapaz - 2,lapaz - 3,319.09,318.29,48.16
jaro - 19,Monfort Blvd,Proper - 2,Delgado St - Infante St,2000.0,1.0241,Luna St - Huervana St,lapaz - 3,lapaz - 1,319.09,318.29,48.16
jaro - 19,Monfort Blvd,Proper - 2,Delgado St - Infante St,2000.0,1.0241,Bonifacio Drive (Rev),lapaz - 10,Proper - 7,319.09,318.29,48.16
jaro - 19,Monfort Blvd,Proper - 3,Rizal St - Infante St,3000.0,1.0137,Gen Luna St 1 (Rev),Proper - 7,Proper - 1,501.8,500.14,99.83
jaro - 19,Monfort Blvd,Proper - 3,Rizal St - Infante St,3000.0,1.0137,Luna St - Esplanade 5,lapaz - 1,lapaz - 10,501.8,501.67,8.37
jaro - 19,Monfort Blvd,Proper - 3,Rizal St - Infante St,3000.0,1.0137,Rizal St - Luna St,lapaz - 2,lapaz - 3,501.8,501.67,8.37
jaro - 19,Monfort Blvd,Proper - 3,Rizal St - Infante St,3000.0,1.0137,Rizal St - Huervana St,lapaz - 2,lapuz - 2,501.8,501.5,18.4
jaro - 19,Monfort Blvd,Proper - 3,Rizal St - Infante St,3000.0,1.0137,Luna St - Huervana St,lapaz - 3,lapaz - 1,501.8,501.67,8.37
jaro - 19,Monfort Blvd,Proper - 3,Rizal St - Infante St,3000.0,1.0137,Bonifacio Drive (Rev),lapaz - 10,Proper - 7,501.8,501.67,8.37
jaro - 19,Monfort Blvd,Proper - 4,Baluarte - Calumpang - Villa - Oton Blvd - Infante St,6000.0,1.0217,Infante St 1,Proper - 1,Proper - 2,1418.13,1416.91,73.11
jaro - 19,Monfort Blvd,Proper - 5,Baluarte - Calumpang - Villa - Oton Blvd - Rizal St,2500.0,1.0465,Gen Luna St 2,Proper - 7,Proper - 8,431.8,431.46,20.23
jaro - 19,Monfort Blvd,Proper - 5,Baluarte - Calumpang - Villa - Oton Blvd - Rizal St,2500.0,1.0465,Rizal St - Huervana St,lapaz - 2,lapuz - 2,431.8,431.5,17.59
jaro - 19,Monfort Blvd,Proper - 7,Gen Luna St - Bonifacio Dr,4500.0,1.2791,Rizal St - Luna St,lapaz - 2,lapaz - 3,841.93,827.55,862.94
jaro - 19,Monfort Blvd,Proper - 8,Gen Luna St - Ruperto Montinola St,4500.0,1.2234,Rizal St - Luna St,lapaz - 2,lapaz - 3,835.27,833.61,99.69
jaro - 19,Monfort Blvd,Proper - 10,Delgado St - Ruperto Montinola St,4500.0,1.2379,Gen Luna St 2,Proper - 7,Proper - 8,891.28,881.99,557.49
jaro - 19,Monfort Blvd,Proper - 10,Delgado St - Ruperto Montinola St,4500.0,1.2379,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,891.28,890.57,42.64
jaro - 19,Monfort Blvd,Proper - 10,Delgado St - Ruperto Montinola St,4500.0,1.2379,Muelle Loney St 1,Proper - 9,Proper - 12,891.28,884.95,380.08
jaro - 19,Monfort Blvd,Proper - 10,Delgado St - Ruperto Montinola St,4500.0,1.2379,Ruperto Montinola St 2 (Rev),Proper - 11,Proper - 10,891.28,884.95,380.08
jaro - 19,Monfort Blvd,Proper - 10,Delgado St - Ruperto Montinola St,4500.0,1.2379,Arroyo St,Proper - 12,Proper - 11,891.28,884.95,380.08
jaro - 19,Monfort Blvd,Proper - 10,Delgado St - Ruperto Montinola St,4500.0,1.2379,Luna St - Esplanade 5,lapaz - 1,lapaz - 10,891.28,881.99,557.49
jaro - 19,Monfort Blvd,Proper - 10,Delgado St - Ruperto Montinola St,4500.0,1.2379,Rizal St - Luna St,lapaz - 2,lapaz - 3,891.28,881.99,557.49
jaro - 19,Monfort Blvd,Proper - 10,Delgado St - Ruperto Montinola St,4500.0,1.2379,Rizal St - Huervana St,lapaz - 2,lapuz - 2,891.28,890.57,42.71
jaro - 19,Monfort Blvd,Proper - 10,Delgado St - Ruperto Montinola St,4500.0,1.2379,Luna St - Huervana St,lapaz - 3,lapaz - 1,891.28,881.99,557.49
jaro - 19,Monfort Blvd,Proper - 10,Delgado St - Ruperto Montinola St,4500.0,1.2379,Bonifacio Drive (Rev),lapaz - 10,Proper - 7,891.28,881.99,557.49
jaro - 19,Monfort Blvd,Proper - 11,Ledesma St - Ruperto Montinola St,4500.0,1.2354,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,912.08,909.8,136.67
jaro - 19,Monfort Blvd,Proper - 12,Arroyo St - Muelle Loney St,4500.0,1.0979,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,898.41,892.33,364.97
jaro - 19,Monfort Blvd,Proper - 12,Arroyo St - Muelle Loney St,4500.0,1.0979,Luna St (Rev),jaro - 1,lapaz - 3,898.41,897.93,29.06
jaro - 19,Monfort Blvd,Proper - 12,Arroyo St - Muelle Loney St,4500.0,1.0979,E Lopez St (Rev),jaro - 4,jaro - 1,898.41,897.93,29.06
jaro - 19,Monfort Blvd,Proper - 12,Arroyo St - Muelle Loney St,4500.0,1.0979,El 98 St - Plaza Rizal St - E Lopez St,jaro - 7,jaro - 4,898.41,897.93,29.06
jaro - 19,Monfort Blvd,Proper - 15,General Hughes St - Duran St,4000.0,1.0625,JM Basa St 2,Proper - 13,Proper - 14,951.67,951.28,23.36
jaro - 19,Monfort Blvd,Proper - 17,Dela Rama St - Blumentritt,4500.0,1.0539,Gen Luna St 3,Proper - 8,Proper - 9,1092.15,1089.47,160.43
jaro - 19,Monfort Blvd,Proper - 17,Dela Rama St - Blumentritt,4500.0,1.0539,Luna St (Rev),jaro - 1,lapaz - 3,1092.15,1089.24,174.75
jaro - 19,Monfort Blvd,Proper - 17,Dela Rama St - Blumentritt,4500.0,1.0539,E Lopez St (Rev),jaro - 4,jaro - 1,1092.15,1089.24,174.75
jaro - 19,Monfort Blvd,Proper - 17,Dela Rama St - Blumentritt,4500.0,1.0539,El 98 St - Plaza Rizal St - E Lopez St,jaro - 7,jaro - 4,1092.15,1089.24,174.75
jaro - 19,Monfort Blvd,Proper - 18,Muelle Loney St - Blumentritt Left,4500.0,1.0622,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1044.3,1041.46,170.35
jaro - 19,Monfort Blvd,Proper - 18,Muelle Loney St - Blumentritt Left,4500.0,1.0622,Luna St (Rev),jaro - 1,lapaz - 3,1044.3,1043.59,42.75
jaro - 19,Monfort Blvd,Proper - 18,Muelle Loney St - Blumentritt Left,4500.0,1.0622,E Lopez St (Rev),jaro - 4,jaro - 1,1044.3,1043.59,42.75
jaro - 19,Monfort Blvd,Proper - 18,Muelle Loney St - Blumentritt Left,4500.0,1.0622,El 98 St - Plaza Rizal St - E Lopez St,jaro - 7,jaro - 4,1044.3,1043.59,42.75
jaro - 19,Monfort Blvd,Proper - 19,Muelle Loney St - Blumentritt Right,5000.0,1.1279,Ruperto Montinola St 1,Proper - 8,Proper - 10,1353.18,1331.54,1298.75
jaro - 19,Monfort Blvd,Proper - 19,Muelle Loney St - Blumentritt Right,5000.0,1.1279,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1353.18,1345.94,434.68
jaro - 19,Monfort Blvd,Proper - 19,Muelle Loney St - Blumentritt Right,5000.0,1.1279,Arroyo St (Rev),Proper - 11,Proper - 12,1353.18,1352.74,26.68
jaro - 19,Monfort Blvd,Proper - 19,Muelle Loney St - Blumentritt Right,5000.0,1.1279,JM Basa St 1,Proper - 11,Proper - 13,1353.18,1331.27,1314.61
jaro - 19,Monfort Blvd,Proper - 19,Muelle Loney St - Blumentritt Right,5000.0,1.1279,Blumentritt 1,Proper - 17,Proper - 18,1353.18,1329.71,1408.6
jaro - 19,Monfort Blvd,Proper - 19,Muelle Loney St - Blumentritt Right,5000.0,1.1279,Rizal St - Luna St,lapaz - 2,lapaz - 3,1353.18,1352.31,52.44
jaro - 19,Monfort Blvd,Proper - 21,Fort San Pedro Dr - Muelle Loney St,4500.0,1.0946,Gen Luna St 3,Proper - 8,Proper - 9,1140.58,1138.03,152.79
jaro - 19,Monfort Blvd,Proper - 21,Fort San Pedro Dr - Muelle Loney St,4500.0,1.0946,Blumentritt 1 (Rev),Proper - 18,Proper - 17,1140.58,1132.56,480.84
jaro - 19,Monfort Blvd,Proper - 21,Fort San Pedro Dr - Muelle Loney St,4500.0,1.0946,Luna St (Rev),jaro - 1,lapaz - 3,1140.58,1137.54,182.16
jaro - 19,Monfort Blvd,Proper - 21,Fort San Pedro Dr - Muelle Loney St,4500.0,1.0946,E Lopez St (Rev),jaro - 4,jaro - 1,1140.58,1137.54,182.16
jaro - 19,Monfort Blvd,Proper - 21,Fort San Pedro Dr - Muelle Loney St,4500.0,1.0946,El 98 St - Plaza Rizal St - E Lopez St,jaro - 7,jaro - 4,1140.58,1137.54,182.16
jaro - 19,Monfort Blvd,Proper - 22,Fort San Pedro Dr - General Hughes St,4500.0,1.0314,Ruperto Montinola St 1,Proper - 8,Proper - 10,1136.34,1121.8,871.9
jaro - 19,Monfort Blvd,Proper - 22,Fort San Pedro Dr - General Hughes St,4500.0,1.0314,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1136.34,1135.94,23.57
jaro - 19,Monfort Blvd,Proper - 22,Fort San Pedro Dr - General Hughes St,4500.0,1.0314,Ruperto Montinola St 2,Proper - 10,Proper - 11,1136.34,1122.46,832.38
jaro - 19,Monfort Blvd,Proper - 22,Fort San Pedro Dr - General Hughes St,4500.0,1.0314,JM Basa St 1,Proper - 11,Proper - 13,1136.34,1109.08,1635.06
jaro - 19,Monfort Blvd,Proper - 22,Fort San Pedro Dr - General Hughes St,4500.0,1.0314,JM Basa St 2,Proper - 13,Proper - 14,1136.34,1100.13,2172.06
jaro - 19,Monfort Blvd,mandurriao - 4,R Mapa St - Mandurriao - Jaro Rd,3500.0,1.0809,Commission Civil St,jaro - 2,jaro - 5,815.98,809.8,370.63
jaro - 19,Monfort Blvd,mandurriao - 4,R Mapa St - Mandurriao - Jaro Rd,3500.0,1.0809,Commission Civil St - Plaza Rizal St - Iloilo-Capiz Rd,jaro - 5,jaro - 6,815.98,809.8,370.63
jaro - 19,Monfort Blvd,mandurriao - 4,R Mapa St - Mandurriao - Jaro Rd,3500.0,1.0809,Burgos St,lapaz - 7,jaro - 2,815.98,809.8,370.63
jaro - 19,Monfort Blvd,mandurriao - 6,R Mapa St - Donato Pison Ave,2000.0,1.0474,Luna St - Esplanade 5,lapaz - 1,lapaz - 10,431.17,430.92,15.05
jaro - 19,Monfort Blvd,mandurriao - 6,R Mapa St - Donato Pison Ave,2000.0,1.0474,Rizal St - Luna St,lapaz - 2,lapaz - 3,431.17,430.92,15.05
jaro - 19,Monfort Blvd,mandurriao - 6,R Mapa St - Donato Pison Ave,2000.0,1.0474,Luna St - Huervana St,lapaz - 3,lapaz - 1,431.17,430.92,15.05
jaro - 19,Monfort Blvd,mandurriao - 6,R Mapa St - Donato Pison Ave,2000.0,1.0474,Bonifacio Drive (Rev),lapaz - 10,Proper - 7,431.17,430.92,15.05
jaro - 19,Monfort Blvd,jaro - 15,Iloilo Circumferential Rd 1 - Iloilo Radial By-Pass Rd 4,4500.0,1.0776,Iloilo-Capiz Rd - Buhang Flyover (Rev),jaro - 12,jaro - 14,1204.32,1174.2,1806.88
jaro - 19,Monfort Blvd,jaro - 16,Old Lopez Jaena St - Old Iloilo-Capiz Rd,1500.0,1.0567,Old Lopez Jaena St - Old Iloilo-Capiz Rd,jaro - 18,jaro - 17,286.29,286.28,0.64
jaro - 19,Monfort Blvd,jaro - 24,Old Iloilo-Capiz Rd - Pavia,1500.0,1.0543,Old Lopez Jaena St - Old Iloilo-Capiz Rd,jaro - 18,jaro - 17,298.1,298.09,0.64
jaro - 19,Monfort Blvd,lapaz - 1,Luna St - Huervana St,4500.0,1.1436,Rizal St - Luna St,lapaz - 2,lapaz - 3,782.02,766.86,909.74
jaro - 19,Monfort Blvd,lapaz - 10,Luna St - Taytay Forbes,4500.0,1.1679,Rizal St - Luna St,lapaz - 2,lapaz - 3,810.26,779.8,1827.64
jaro - 19,Monfort Blvd,lapaz - 10,Luna St - Taytay Forbes,4500.0,1.1679,Huervana St - Burgos St (Rev),lapaz - 4,lapaz - 2,810.26,808.55,102.55
jaro - 19,Monfort Blvd,lapaz - 10,Luna St - Taytay Forbes,4500.0,1.1679,Jereos St - Huervana Ext,lapaz - 5,lapaz - 6,810.26,808.55,102.55
jaro - 19,Monfort Blvd,lapaz - 10,Luna St - Taytay Forbes,4500.0,1.1679,Huervana Ext,lapaz - 6,lapaz - 7,810.26,808.55,102.55
jaro - 19,Monfort Blvd,lapaz - 10,Luna St - Taytay Forbes,4500.0,1.1679,Burgos St - Huervana St,lapaz - 7,lapaz - 4,810.26,808.55,102.55
jaro - 19,Monfort Blvd,lapaz - 10,Luna St - Taytay Forbes,4500.0,1.1679,Lopez Jaena St (Rev),lapaz - 8,lapaz - 5,810.26,808.55,102.55
jaro - 19,Monfort Blvd,lapaz - 10,Luna St - Taytay Forbes,4500.0,1.1679,Baldoza St (Rev),lapaz - 9,lapaz - 8,810.26,808.55,102.55
jaro - 19,Monfort Blvd,lapuz - 4,Rizal St - New Iloilo Ferry Terminal Access Rd,5000.0,1.2098,Huervana St - Rizal St,lapaz - 1,lapaz - 2,1035.74,1034.63,66.57
jaro - 19,Monfort Blvd,lapuz - 5,New Iloilo Ferry Terminal Access Rd,5000.0,1.1813,Huervana St - Rizal St,lapaz - 1,lapaz - 2,1170.03,1168.92,66.57
jaro - 20,Coastal Rd - Leganes,Proper - 17,Dela Rama St - Blumentritt,4500.0,1.0103,Gen Luna St 2,Proper - 7,Proper - 8,1822.34,1819.0,200.73
jaro - 20,Coastal Rd - Leganes,Proper - 17,Dela Rama St - Blumentritt,4500.0,1.0103,Ruperto Montinola St 1,Proper - 8,Proper - 10,1822.34,1810.18,729.56
jaro - 20,Coastal Rd - Leganes,Proper - 17,Dela Rama St - Blumentritt,4500.0,1.0103,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1822.34,1821.93,24.86
jaro - 20,Coastal Rd - Leganes,Proper - 17,Dela Rama St - Blumentritt,4500.0,1.0103,JM Basa St 1,Proper - 11,Proper - 13,1822.34,1803.72,1117.29
jaro - 20,Coastal Rd - Leganes,Proper - 17,Dela Rama St - Blumentritt,4500.0,1.0103,Luna St - Esplanade 5,lapaz - 1,lapaz - 10,1822.34,1819.0,200.73
jaro - 20,Coastal Rd - Leganes,Proper - 17,Dela Rama St - Blumentritt,4500.0,1.0103,Rizal St - Luna St,lapaz - 2,lapaz - 3,1822.34,1815.69,399.15
jaro - 20,Coastal Rd - Leganes,Proper - 17,Dela Rama St - Blumentritt,4500.0,1.0103,Luna St - Huervana St,lapaz - 3,lapaz - 1,1822.34,1819.0,200.73
jaro - 20,Coastal Rd - Leganes,Proper - 17,Dela Rama St - Blumentritt,4500.0,1.0103,Bonifacio Drive (Rev),lapaz - 10,Proper - 7,1822.34,1819.0,200.73
jaro - 20,Coastal Rd - Leganes,Proper - 19,Muelle Loney St - Blumentritt Right,3500.0,1.0257,Ruperto Montinola St 1,Proper - 8,Proper - 10,1121.99,1119.16,169.61
jaro - 20,Coastal Rd - Leganes,Proper - 19,Muelle Loney St - Blumentritt Right,3500.0,1.0257,Blumentritt 1 (Rev),Proper - 18,Proper - 17,1121.99,1119.29,161.93
jaro - 20,Coastal Rd - Leganes,Proper - 19,Muelle Loney St - Blumentritt Right,3500.0,1.0257,Rizal St - Huervana St,lapaz - 2,lapuz - 2,1121.99,1121.43,33.77
jaro - 20,Coastal Rd - Leganes,Proper - 21,Fort San Pedro Dr - Muelle Loney St,3500.0,1.0372,Ruperto Montinola St 1,Proper - 8,Proper - 10,1142.3,1142.05,14.59
jaro - 20,Coastal Rd - Leganes,Proper - 21,Fort San Pedro Dr - Muelle Loney St,3500.0,1.0372,Gen Luna St 3 (Rev),Proper - 9,Proper - 8,1142.3,1140.83,88.29
jaro - 20,Coastal Rd - Leganes,Proper - 21,Fort San Pedro Dr - Muelle Loney St,3500.0,1.0372,Luna St (Rev),jaro - 1,lapaz - 3,1142.3,1141.62,40.82
jaro - 20,Coastal Rd - Leganes,Proper - 21,Fort San Pedro Dr - Muelle Loney St,3500.0,1.0372,E Lopez St (Rev),jaro - 4,jaro - 1,1142.3,1141.62,40.82
jaro - 20,Coastal Rd - Leganes,Proper - 21,Fort San Pedro Dr - Muelle Loney St,3500.0,1.0372,El 98 St - Plaza Rizal St - E Lopez St,jaro - 7,jaro - 4,1142.3,1141.62,40.82
jaro - 20,Coastal Rd - Leganes,jaro - 16,Old Lopez Jaena St - Old Iloilo-Capiz Rd,2000.0,1.015,Old Lopez Jaena St - Old Iloilo-Capiz Rd,jaro - 18,jaro - 17,457.28,457.24,2.38
jaro - 20,Coastal Rd - Leganes,jaro - 24,Old Iloilo-Capiz Rd - Pavia,2000.0,1.0145,Old Lopez Jaena St - Old Iloilo-Capiz Rd,jaro - 18,jaro - 17,473.09,473.06,2.38
jaro - 21,Iloilo R4 Rd - Leganes,jaro - 16,Old Lopez Jaena St - Old Iloilo-Capiz Rd,3000.0,1.0327,Old Lopez Jaena St - Old Iloilo-Capiz Rd,jaro - 18,jaro - 17,856.52,856.32,12.56
jaro - 21,Iloilo R4 Rd - Leganes,jaro - 24,Old Iloilo-Capiz Rd - Pavia,3000.0,1.0317,Old Lopez Jaena St - Old Iloilo-Capiz Rd,jaro - 18,jaro - 17,880.86,880.65,12.56
jaro - 22,Iloilo Radial By-Pass Rd 4 - Leganes,jaro - 16,Old Lopez Jaena St - Old Iloilo-Capiz Rd,2500.0,1.0303,Old Lopez Jaena St - Old Iloilo-Capiz Rd,jaro - 18,jaro - 17,695.4,695.38,0.91
jaro - 22,Iloilo Radial By-Pass Rd 4 - Leganes,jaro - 24,Old Iloilo-Capiz Rd - Pavia,2500.0,1.0294,Old Lopez Jaena St - Old Iloilo-Capiz Rd,jaro - 18,jaro - 17,715.35,715.33,0.91
jaro - 23,Iloilo Circumferential Rd 1 - Pavia,jaro - 16,Old Lopez Jaena St - Old Iloilo-Capiz Rd,2500.0,1.0303,Old Lopez Jaena St - Old Iloilo-Capiz Rd,jaro - 18,jaro - 17,695.4,695.38,0.91
jaro - 23,Iloilo Circumferential Rd 1 - Pavia,jaro - 24,Old Iloilo-Capiz Rd - Pavia,2500.0,1.0294,Old Lopez Jaena St - Old Iloilo-Capiz Rd,jaro - 18,jaro - 17,715.35,715.33,0.91
jaro - 24,Old Iloilo-Capiz Rd - Pavia,Molo - 4,Locsin St. - M.H Del Pilar St. 2,7000.0,1.0638,El 98 St,jaro - 7,mandurriao - 1,1726.4,1696.06,1820.36
jaro - 24,Old Iloilo-Capiz Rd - Pavia,Molo - 5,Locsin St. - Timawa St.,7000.0,1.0738,El 98 St,jaro - 7,mandurriao - 1,1785.12,1770.2,894.92
jaro - 24,Old Iloilo-Capiz Rd - Pavia,Molo - 6,Locsin St. - Baluarte - Calumpag - Villa - Oton Blvd,7500.0,1.0528,Rotunda,Molo - 7,Molo - 8,2136.44,2115.09,1280.53
jaro - 24,Old Iloilo-Capiz Rd - Pavia,Molo - 6,Locsin St. - Baluarte - Calumpag - Villa - Oton Blvd,7500.0,1.0528,Gen Luna - Molo Connect,Proper - 1,Molo - 7,2136.44,2115.09,1280.53
